ID,Name,Age,Potential,Value,Height,Weight,SprintSpeed,Stamina,Strength,Balance,Agility
142754,J. Mascherano,34,80,4500000,175.26,73.03,62,76,72,78,72
142756,P. Toranzo,36,70,600000,177.8,73.03,45,52,67,63,64
142762,J. Bottinelli,33,72,1300000,180.34,78.93,39,47,76,65,31
142773,W. Montillo,34,73,2000000,172.72,71.21,67,41,43,86,70
142775,A. Orion,37,70,120000,187.96,84.82,44,37,73,52,49
142780,G. Rodrguez,34,75,2000000,182.88,78.93,67,66,78,58,64
142784,P. Zabaleta,33,76,3000000,177.8,73.94,51,70,73,64,66
142794,F. Erpen,35,71,550000,180.34,78.02,34,67,80,50,43
142818,F. Cubero,39,71,160000,175.26,72.12,47,38,68,73,65
142822,J. Gutierrez,34,73,1900000,182.88,83.01,62,76,78,55,64
142902,A. Pyatov,34,77,3600000,190.5,89.81,44,37,78,32,56
142942,J. Gandolfi,37,73,550000,177.8,78.02,43,67,81,53,64
142959,M. Barbosa,33,76,3900000,187.96,78.93,43,41,62,47,48
142962,E. Bologna,36,70,240000,187.96,87.09,44,33,70,38,40
142979,J. Quiroga,36,63,40000,180.34,78.93,65,63,73,68,61
142998,C. Muoz,41,68,60000,177.8,73.03,56,29,65,58,33
143001,C. Tevez,34,78,5000000,170.18,79.83,70,73,74,74,76
143018,G. Herrera,34,67,400000,180.34,83.01,68,76,81,59,69
143022,G. Lorenzetti,33,69,625000,162.56,63.05,69,71,48,90,69
143076,A. Gomez,30,84,30000000,165.1,68.04,86,75,48,94,92
143107,M. Gelabert,36,66,200000,175.26,72.12,48,36,72,68,63
143112,P. LugÅercio,36,68,300000,177.8,78.93,90,68,66,73,73
143119,M. Pavone,36,71,850000,180.34,81.19,49,72,89,75,55
143121,J. Sosa,33,76,4500000,177.8,71.21,72,70,65,76,74
143133,D. Herner,34,66,200000,185.42,83.01,34,34,85,44,33
143306,T. Zengin,34,72,1300000,193.04,89.81,31,30,70,49,44
143587,F. Belluschi,34,77,4500000,172.72,78.02,69,63,70,74,79
143598,L. Pocrnjic,36,73,550000,190.5,86.18,29,28,52,35,41
143617,O. Adn,32,70,1400000,175.26,74.84,67,50,66,74,69
143632,V. Demirel,36,74,750000,190.5,89.81,30,42,83,35,36
143699,G. GnÅl,33,76,3000000,175.26,74.84,78,77,65,80,78
143745,A. Turan,31,77,7500000,177.8,76.2,68,59,68,76,81
143751,F. ôztorun,31,67,500000,175.26,66.22,67,81,63,63,72
143799,Y. Ayhan,36,73,550000,193.04,82.1,31,66,78,32,34
143809,M. Demir,26,74,3800000,180.34,68.95,78,67,64,78,79
144010,Y. Kurtulu,32,67,450000,175.26,69.85,63,65,62,71,63
144021,C. Schwegler,34,66,180000,175.26,73.94,72,75,73,70,71
144024,D. Zibung,34,63,150000,187.96,83.91,30,27,57,45,57
144037,G. Kusunga,30,65,400000,185.42,83.01,64,63,84,36,63
144156,M. Sejmenovic,32,61,140000,185.42,79.83,55,54,69,52,53
144160,T. Acar,32,68,525000,187.96,78.02,34,33,67,56,58
144172,S. Krntl,33,74,2800000,185.42,78.02,56,30,59,51,61
144200,E. Albayrak,27,72,2200000,177.8,68.95,80,76,58,75,74
144282,S. ôzkan,31,67,675000,172.72,68.04,74,52,48,82,78
144306,E. Korkmaz,35,70,425000,182.88,83.01,47,48,73,53,47
144415,S. Aáay,36,66,90000,175.26,72.12,54,49,74,52,53
144429,O. Wendt,32,76,4300000,180.34,82.1,76,73,67,69,72
144511,L. Greco,31,68,775000,182.88,74.84,56,83,61,69,75
144622,Raffael,33,81,11000000,175.26,68.95,66,62,62,83,83
145014,Juande,31,67,525000,182.88,74.84,65,74,72,49,65
145047,Bruno Saltor,37,74,650000,180.34,76.2,53,55,66,66,66
145117,Dorca,35,71,550000,182.88,77.11,29,73,81,58,64
145758,Freire,28,66,525000,187.96,82.1,47,65,82,52,34
145889,Tito,32,72,1700000,175.26,63.96,69,69,63,79,71
145996,Seoane,35,74,1300000,177.8,74.84,59,75,80,67,59
146011,I. Uche,34,70,925000,172.72,69.85,72,58,77,67,86
146058,Momo,35,70,775000,177.8,68.04,53,55,67,53,69
146059,David Garca,36,72,425000,182.88,79.83,45,68,76,60,56
146111,Mikel Rico,33,75,3900000,177.8,74.84,39,79,76,73,68
146296,Andres Fernandez,31,76,4700000,187.96,82.1,55,43,74,65,57
146453,Ra£l Camara,34,68,250000,170.18,63.96,87,75,71,71,89
146460,Javi Fuego,34,77,2700000,182.88,73.94,42,69,77,61,64
146462,Jorge Garca,34,68,270000,182.88,78.93,54,50,72,56,48
146487,Susaeta,33,69,625000,177.8,73.94,64,71,64,62,70
146521,Ripa,32,69,575000,177.8,73.03,76,78,69,69,76
146530,Dani Alves,35,82,4800000,172.72,68.04,79,74,55,87,84
146536,Jes£s Navas,32,80,11500000,170.18,59.87,88,82,35,87,87
146558,Cesar Arzo,32,70,1000000,182.88,79.83,41,63,76,54,57
146562,Santi Cazorla,33,80,8500000,167.64,66.22,52,53,54,84,72
146636,Jose Juan,39,68,60000,182.88,82.1,55,42,62,48,59
146637,Dani Gimenez,34,72,1300000,182.88,77.11,32,30,52,41,40
146701,Ivan Ramis,33,77,3600000,187.96,82.1,35,67,90,50,52
146748,Diego Lopez,36,80,2000000,195.58,88.9,52,42,66,47,48
146758,Soldado,33,76,4800000,180.34,73.94,60,55,70,64,65
146760,Juanfran,33,80,5500000,180.34,71.21,86,80,74,63,74
146947,Vesga,25,77,3500000,190.5,83.91,52,75,79,41,53
146952,Ivan Cuellar,34,76,3100000,187.96,76.2,43,44,65,46,57
146953,Manu Del Moral,34,72,1600000,185.42,77.11,73,31,73,52,70
146963,J. Pinola,35,77,2100000,180.34,78.93,70,67,81,67,65
146969,Iaki Astiz,34,69,325000,182.88,77.11,59,52,70,58,63
146974,Miguel Flao,33,67,300000,177.8,69.85,67,71,80,67,65
146996,Ruben,34,68,375000,187.96,81.19,41,33,60,52,51
147006,Diego Castro,35,75,2900000,175.26,71.21,63,51,58,83,72
147007,Jaime Gavilan,33,63,220000,177.8,74.84,63,62,61,73,66
147621,A. Samedov,33,76,4700000,177.8,74.84,77,78,68,73,78
147782,I. Denisov,34,80,4500000,175.26,69.85,65,86,64,76,77
147899,C. Moi,33,69,0,182.88,78.02,63,69,74,55,58
148119,I. Akinfeev,32,80,8500000,185.42,78.02,50,35,72,45,53
148212,A. Rebrov,34,74,2300000,193.04,89.81,28,24,68,34,44
148496,A. Malarz,38,72,210000,187.96,86.18,22,27,44,43,21
148526,P. Kieszek,34,71,950000,187.96,82.1,46,33,72,45,32
148564,S. Peszko,33,65,325000,172.72,69.85,68,62,49,74,68
148569,M. Wasilewski,38,70,240000,185.42,88,36,31,87,32,30
148634,B. Vandenbussche,36,64,60000,195.58,92.08,26,12,73,30,27
148635,D. De fauw,36,69,120000,185.42,68.95,43,77,62,62,60
148684,A. Al Habsi,36,72,425000,193.04,92.99,55,41,64,53,60
148696,E. Ruud,34,69,300000,182.88,76.2,62,72,76,64,72
148700,A. Karadas,36,61,90000,187.96,88,45,32,86,52,55
148705,E. Mjelde,34,63,180000,180.34,73.94,61,72,66,70,73
148720,H. Hauger,32,66,375000,177.8,71.21,51,67,72,70,67
148803,K. Huntelaar,34,77,4700000,185.42,83.01,57,53,78,62,58
148839,P. Verhaegh,34,74,1600000,177.8,73.94,66,67,69,69,67
149064,C. Molinaro,34,72,875000,182.88,82.1,69,65,72,68,65
149184,C. Maggio,36,75,775000,182.88,78.93,72,79,77,68,74
149185,F. Magnanelli,33,75,2700000,180.34,78.93,65,69,70,64,63
149258,A. Cordaz,35,72,725000,187.96,83.01,27,16,54,29,28
149270,C. Valeri,33,65,220000,182.88,74.84,43,67,77,73,59
149309,A. Rosati,35,69,250000,195.58,81.19,31,36,65,50,36
149571,S. Pellissier,39,72,900000,175.26,76.2,45,43,53,77,55
149572,P. Sammarco,35,68,375000,182.88,74.84,60,63,69,68,70
149662,A. Bennett,36,61,30000,187.96,84.82,28,27,86,33,25
149721,G. Rogers,36,63,50000,187.96,87.09,26,26,56,51,41
149791,W. Hoolahan,36,73,1300000,167.64,71.21,52,52,53,88,70
149825,D. Murphy,35,68,400000,190.5,88,36,52,85,50,46
150106,A. Papadopoulos,33,68,375000,185.42,78.93,39,71,86,53,59
150278,J. Drobn,38,73,270000,193.04,89.81,36,23,66,35,37
150415,M. Caligiuri,34,71,725000,180.34,74.84,65,67,72,69,72
150418,M. Gomez,32,80,12000000,187.96,88.9,66,60,86,50,62
150477,R. Salin,33,74,2800000,187.96,76.2,34,38,67,45,53
150516,L. Podolski,33,78,6500000,182.88,83.01,75,70,83,70,67
150590,C. Jallet,34,75,1900000,177.8,69.85,72,76,68,74,74
150594,J. Perbet,33,71,1500000,182.88,83.91,50,60,76,56,63
150659,V. Demarconnay,35,69,250000,180.34,73.03,52,27,69,45,45
150724,J. Hart,31,79,7500000,195.58,91.17,60,28,61,32,50
150894,M. Halsti,34,64,140000,185.42,83.91,47,52,75,51,30
150995,B. Rotenberg,32,63,200000,187.96,83.91,68,48,75,53,60
151225,D. Collins,37,64,60000,182.88,76.2,31,30,74,65,67
151270,J. Coppinger,37,67,260000,170.18,64.86,49,67,59,86,68
151376,K. Arkivuo,35,67,160000,175.26,72.12,67,79,68,80,80
151498,G. Thompson,37,60,70000,177.8,76.2,57,58,75,72,62
151508,S. Davis,33,74,3300000,172.72,69.85,51,63,57,75,72
152031,T. Kortegaard,33,64,170000,177.8,73.94,59,65,60,72,64
152038,J. Absalonsen,32,66,500000,177.8,76.2,74,72,65,76,67
152065,S. Poulsen,33,61,100000,182.88,81.19,63,69,72,52,70
152107,P. Netzer,32,67,450000,187.96,79.83,43,66,70,55,42
152116,J. Aigner,37,64,160000,185.42,81.19,34,33,77,59,60
152211,R. ôzcan,34,75,2700000,182.88,78.02,51,36,72,36,48
152454,G. Evans,30,67,725000,182.88,79.83,85,90,78,65,74
152456,S. Brown,33,65,270000,187.96,87.09,50,28,56,46,63
152463,D. Holm,32,66,475000,180.34,78.93,64,67,74,72,73
152480,M. Mostrm,35,63,160000,177.8,68.04,75,72,53,75,78
152483,G. Zakuani,32,65,300000,185.42,68.04,70,69,76,63,75
152501,S. Brown,33,64,270000,170.18,63.96,68,74,70,67,74
152505,J. White,31,64,300000,185.42,78.02,65,68,75,69,64
152514,J. Puncheon,32,72,2400000,172.72,66.22,58,58,64,84,68
152523,S. Flinders,32,63,210000,193.04,87.09,29,36,68,45,42
152536,B. Johnson,31,70,1500000,177.8,68.04,54,79,80,73,59
152552,Y. Ma-Kalambay,32,62,170000,198.12,96.16,47,40,83,24,42
152554,G. Clichy,32,76,4300000,175.26,64.86,80,82,66,74,77
152567,A. Tettey,32,72,1800000,180.34,68.04,68,79,79,74,70
152598,M. Hamoud,33,62,120000,177.8,68.95,73,50,59,78,71
152620,J. Samuelsen,33,67,450000,172.72,69.85,57,71,65,79,72
152621,J. Bjrdal,32,65,300000,187.96,82.1,55,69,83,56,61
152690,D. Konstantopoulos,39,64,30000,193.04,89.81,36,20,52,36,41
152718,Ricardo,31,73,3600000,187.96,79.83,74,68,80,58,77
152724,D. Pugh,35,60,90000,182.88,76.2,44,63,64,63,59
152729,Pique,31,87,34000000,193.04,84.82,60,65,83,36,58
152735,M. Doyle,36,66,90000,177.8,71.21,49,83,74,65,59
152745,M. Woods,32,66,475000,180.34,78.02,76,73,73,78,74
152746,P. Keegan,33,61,150000,177.8,73.03,49,58,66,63,66
152747,A. Lennon,31,76,7000000,165.1,63.05,81,76,54,91,87
152814,Bobì,33,75,4200000,185.42,84.82,64,67,79,66,69
152828,Ibson,34,68,270000,177.8,76.2,67,67,62,70,65
152870,Felipe Saad,34,67,230000,187.96,83.01,63,70,80,56,64
152879,M. Noble,31,76,6500000,177.8,76.2,45,78,70,72,62
152883,C. Marshall,33,72,1300000,193.04,86.18,45,69,90,40,35
152908,A. Young,32,79,7000000,175.26,64.86,72,75,67,76,77
152912,J. Sand,37,77,3200000,182.88,78.93,39,57,73,67,67
152916,R. Sambueza,34,77,4500000,175.26,72.12,71,79,75,73,69
152922,E. Barreto,33,73,2300000,180.34,78.93,66,60,74,62,66
152950,G. Wojtkowiak,34,63,100000,182.88,74.84,57,74,68,53,63
152961,M. Pawelec,32,61,140000,180.34,72.12,37,61,67,71,65
152991,D. Marney,34,70,875000,177.8,74.84,53,64,74,67,63
152993,R. Civelli,34,77,2700000,195.58,88.9,36,66,94,37,33
152996,P. Skjelbred,31,77,6000000,175.26,73.94,55,86,66,77,77
152997,D. Cvitanich,34,77,4700000,175.26,72.12,62,69,75,79,72
152999,R. Palacio,36,77,3200000,175.26,69.85,77,65,61,81,79
153048,M. Eikrem,27,71,2400000,182.88,68.95,64,70,47,68,88
153060,J. Insaurralde,33,70,725000,187.96,87.09,44,65,75,52,58
153062,V. Figueroa,34,72,1600000,167.64,63.05,76,75,34,88,79
153066,L. Licht,37,70,200000,175.26,72.12,72,69,64,73,71
153079,S. AgÅero,30,89,64500000,172.72,69.85,80,76,73,91,86
153100,S. Nelson,36,62,40000,187.96,83.91,39,32,56,48,40
153137,L. Sapela,35,62,70000,185.42,81.19,24,20,43,35,33
153160,R. Raldes,37,70,0,180.34,78.02,46,53,75,58,59
153164,A. Faurln,31,70,1200000,185.42,78.93,42,56,80,54,58
153177,M. Zarate,31,77,8000000,175.26,77.11,75,70,66,73,88
153244,A. Gignac,32,80,12000000,187.96,91.17,68,71,89,55,66
153260,Hilton,40,78,0,180.34,78.02,38,54,76,60,51
153269,H. Guy,33,65,325000,170.18,64.86,58,82,68,67,66
153275,J. Leca,32,74,3200000,180.34,74.84,41,24,68,45,44
153296,Y. Gourcuff,31,74,4900000,185.42,82.1,51,61,67,68,72
153938,ngel Rangel,35,72,675000,177.8,82.1,47,63,74,55,68
154472,Jorge Molina,36,77,3200000,187.96,72.12,41,64,90,32,33
154634,M. Pasqual,36,74,650000,177.8,71.21,69,68,66,75,76
154696,G. Bartczak,33,63,140000,182.88,74.84,72,80,69,69,79
154729,C. Stefaczyk,34,62,90000,182.88,78.02,70,34,70,63,61
155041,C. Mackail-Smith,34,65,280000,177.8,78.02,69,80,73,73,72
155264,V. Demidov,31,65,375000,185.42,79.83,36,55,74,34,52
155266,A. Askar,32,64,250000,175.26,62.14,77,73,34,79,85
155334,Kang Min Soo,32,67,450000,185.42,76.2,65,76,81,66,67
155344,Shin Hwa Yong,35,73,950000,182.88,78.02,42,18,60,47,61
155351,Choi Jae Soo,35,63,80000,175.26,68.04,51,53,54,74,64
155352,Kim Seung Yong,33,64,270000,180.34,74.84,48,56,56,61,57
155355,Lee Chung Yong,29,70,1700000,180.34,68.04,69,73,52,78,75
155422,J. Szmatua,37,64,30000,187.96,81.19,33,21,64,38,39
155463,V. Gman,29,72,2400000,190.5,82.1,57,68,71,63,61
155517,D. Olsen,33,64,270000,185.42,78.02,67,62,66,58,69
155524,R. Stearman,30,69,775000,190.5,76.2,47,66,77,50,57
155533,L. Clarke,33,71,1500000,187.96,88.9,62,66,86,51,56
155534,K. Lowe,32,60,120000,187.96,87.09,47,66,69,55,44
155541,K. Petersen,33,66,260000,187.96,83.01,36,54,77,49,55
155547,J. Jensen,32,57,60000,187.96,86.18,39,30,50,37,28
155551,J. Borring,33,65,325000,193.04,81.19,72,67,75,53,53
155567,P. Nymann,35,65,120000,177.8,74.84,72,71,66,65,64
155657,P. Celeban,33,69,425000,180.34,76.2,58,85,80,70,74
155671,L. Traka,34,70,550000,185.42,77.11,47,81,79,61,58
155694,S. De Petter,32,69,600000,182.88,74.84,46,68,72,61,57
155795,W. obodziski,35,63,160000,187.96,79.83,59,41,73,57,67
155862,Sergio Ramos,32,91,51000000,182.88,82.1,75,84,83,66,78
155871,B. Biakowski,30,72,2000000,193.04,86.18,42,39,69,49,48
155885,A. McGeady,32,73,3100000,177.8,71.21,75,60,58,75,91
155886,S. Henderson,30,66,425000,187.96,87.09,34,34,62,41,47
155887,M. Bradley,30,76,5500000,187.96,78.93,64,89,78,72,65
155946,R. Snodgrass,30,76,7500000,182.88,82.1,65,73,70,67,72
155976,C. Adam,32,70,1300000,185.42,83.01,34,51,78,53,50
155977,G. MacKenzie,32,62,170000,190.5,83.01,41,57,90,41,40
155979,R. McCormack,31,72,2800000,175.26,73.94,67,50,78,82,75
155980,D. Bik,37,66,40000,193.04,91.17,23,22,44,21,18
155984,Markel Bergara,32,77,5000000,180.34,78.02,32,68,81,67,60
155998,T. ern,33,66,325000,182.88,83.01,33,39,67,49,63
156017,V. Jalasto,32,64,250000,182.88,83.01,67,64,77,64,45
156025,H. Patronen,34,66,200000,182.88,79.83,50,43,77,57,50
156092,J. Villar,41,77,0,180.34,84.82,32,22,62,68,50
156142,R. Eremenko,31,78,9000000,185.42,79.83,68,66,72,73,70
156164,M. Cranie,31,68,600000,182.88,78.02,64,75,71,63,62
156221,C. Spunaru,34,71,725000,187.96,81.19,55,67,80,63,65
156227,Carlitos,35,71,1000000,175.26,73.03,68,53,57,73,72
156253,J. Lewis,30,73,2600000,198.12,84.82,57,35,75,44,63
156313,A. El-Abd,33,67,300000,180.34,88,45,74,87,64,49
156321,A. Akinfenwa,36,66,230000,177.8,110.22,49,77,97,71,35
156412,J. Corona,37,75,450000,182.88,83.91,38,25,52,60,64
156421,J. Valenzuela,34,70,550000,177.8,77.11,64,61,75,56,63
156432,G. Hoarau,34,77,4700000,193.04,84.82,51,67,89,59,68
156433,A. Talavera,35,75,1600000,187.96,82.1,58,36,75,47,57
156434,F. Rodrguez,36,67,100000,190.5,89.81,31,38,90,31,30
156437,P. Pentke,33,70,900000,190.5,84.82,36,40,79,34,33
156438,T. Gebauer,36,64,60000,193.04,88,52,39,71,52,41
156443,C. Janker,33,70,725000,185.42,78.02,47,37,74,55,55
156464,R. Wood,32,68,525000,190.5,82.1,31,75,79,45,28
156478,Y. Abe,36,67,100000,177.8,77.11,39,58,61,63,62
156480,Y. Nakazawa,40,61,0,187.96,78.02,30,28,55,50,28
156481,T. Moniwa,36,60,30000,180.34,82.1,42,50,59,67,33
156483,C. Lucchetti,40,71,160000,182.88,68.95,45,35,55,45,44
156519,H. Herrera,28,81,17500000,182.88,72.12,73,94,73,70,66
156535,T. Buffel,37,71,800000,175.26,69.85,54,66,59,70,65
156542,J. Legear,31,69,925000,180.34,77.11,64,53,61,72,69
156616,F. Ribery,35,83,11500000,170.18,72.12,78,58,60,90,84
156650,Y. Gouffran,32,73,3100000,175.26,76.2,71,69,75,76,79
156662,A. Basta,39,70,120000,177.8,73.94,44,63,74,59,58
156675,A. Considine,31,65,350000,182.88,74.84,55,79,78,65,46
156683,S. Holmen,34,68,425000,177.8,72.12,65,66,67,64,67
156704,T. Eriksson,33,63,220000,177.8,69.85,58,76,61,73,73
156713,A. Granqvist,33,80,0,193.04,83.91,49,67,83,36,55
156894,D. Pratley,33,66,375000,185.42,68.95,62,88,75,66,67
156903,J. De la Cuesta,35,67,180000,182.88,73.03,56,57,72,66,46
156920,O. Werner,33,68,450000,193.04,96.16,34,27,85,34,34
156975,C. Berra,33,74,2300000,190.5,92.08,43,79,90,35,37
156988,A. Nocerino,33,71,950000,175.26,74.84,54,74,71,82,75
157018,M. Hernandez,35,67,180000,182.88,82.1,27,35,66,32,55
157128,K. Brennan,34,60,60000,182.88,79.83,47,55,66,53,63
157168,Manu,34,66,180000,175.26,69.85,64,73,61,79,69
157217,N. Cardozo,31,75,5500000,172.72,66.22,80,86,75,73,80
157219,G. Fernandez,34,71,1200000,170.18,69.85,69,54,58,70,71
157270,Toche,35,69,475000,185.42,78.02,52,52,74,56,62
157300,J. Blayac,35,66,300000,187.96,79.83,53,63,79,56,66
157301,R. Babel,31,79,11000000,185.42,84.82,82,84,78,74,77
157304,T. Vermaelen,32,77,5000000,182.88,79.83,64,52,79,56,61
157305,R. Lindgren,33,69,425000,180.34,73.03,32,74,73,71,62
157310,S. Marveaux,32,68,700000,172.72,68.95,62,70,55,76,76
157321,K. Tamada,38,66,220000,172.72,67.13,60,60,59,60,72
157407,B. Clarke,32,62,170000,185.42,81.19,55,30,48,52,50
157479,Pedro Lopez,34,71,675000,175.26,72.12,68,62,63,73,69
157481,Ra£l Albiol,32,84,18000000,190.5,82.1,53,55,82,56,53
157482,J. Mackie,32,66,525000,172.72,71.21,66,83,70,75,69
157492,J. Valdivia,34,77,4500000,172.72,71.21,69,71,63,78,77
157503,A. Song,30,75,4900000,185.42,73.94,65,68,75,59,65
157515,E. Velarde,32,69,575000,175.26,69.85,71,70,72,72,71
157528,M. Stoppelkamp,31,70,1600000,180.34,74.84,78,86,65,73,75
157590,J. Mauersberger,33,62,120000,193.04,92.99,26,30,88,35,28
157665,S. Dann,31,75,4500000,187.96,78.02,33,56,77,51,42
157678,L. Ciman,32,75,3800000,182.88,69.85,64,73,70,68,66
157703,U. HÅnemeier,32,70,1000000,187.96,84.82,53,59,73,59,54
157707,B. Berisha,32,70,1400000,182.88,79.83,58,67,80,70,68
157716,M. Russ,32,73,2300000,190.5,92.08,32,39,83,42,32
157734,A. Jaakkola,31,65,325000,193.04,88,59,19,66,30,55
157741,S. Bentivoglio,33,69,625000,182.88,74.84,68,75,83,58,78
157801,N. Pulzetti,34,68,425000,175.26,69.85,66,79,73,72,73
157804,S. Carson,32,73,2300000,190.5,86.18,37,28,70,42,38
157888,Q. Westberg,32,65,300000,182.88,73.03,54,40,70,60,51
157960,Manuel Fernandes,32,81,14000000,175.26,74.84,76,76,71,76,82
157978,K. Cisse,34,65,160000,187.96,84.82,45,52,81,44,61
158023,L. Messi,31,94,110500000,170.18,72.12,86,72,59,95,91
158088,P. lvarez,34,70,500000,177.8,79.83,64,67,81,73,65
158089,P. Ledesma,34,71,725000,177.8,78.93,49,69,74,65,64
158121,B. Costil,30,78,6500000,187.96,88,53,28,65,45,38
158133,J. Farfan,33,79,7500000,177.8,83.91,84,69,78,66,75
158138,A. Hunt,31,76,7000000,182.88,73.03,68,68,65,72,76
158144,Salva Sevilla,34,72,1500000,177.8,71.21,53,56,62,66,55
158167,M. Sonnleitner,31,69,700000,182.88,82.1,74,70,77,62,72
158172,M. Parensen,32,67,425000,180.34,78.93,68,80,72,68,64
158232,S. Kalou,32,79,10000000,182.88,77.11,65,64,67,76,76
158254,A. Brosque,34,67,375000,182.88,72.12,71,69,61,56,74
158282,C. Lustenberger,31,64,300000,182.88,74.84,61,72,76,63,70
158293,Zheng Zhi,37,71,325000,180.34,74.84,32,32,66,67,73
158305,Liu Jian,33,64,180000,182.88,73.03,46,47,75,67,65
158309,Gao Lin,32,72,2500000,185.42,74.84,71,73,79,67,70
158372,I. Afellay,32,74,4400000,180.34,76.2,64,47,62,77,74
158375,N. Asare,31,72,2000000,172.72,66.22,69,77,64,83,74
158394,K. Reichel,31,73,2600000,185.42,83.01,75,80,76,58,68
158438,Gelson Fernandes,31,75,4500000,177.8,69.85,60,90,75,67,66
158543,O. Peralta,34,75,3500000,177.8,79.83,70,71,78,60,77
158595,A. Castro,31,65,375000,175.26,67.13,37,70,73,67,52
158625,Dante,34,80,4500000,187.96,84.82,41,62,81,64,52
158626,M. Debuchy,32,78,5500000,175.26,76.2,73,74,72,73,74
158657,T. Kessler,32,71,1400000,198.12,92.08,49,38,69,40,45
158667,T. Brker,33,63,220000,187.96,86.18,83,65,77,59,54
158676,W. Kvist,33,66,375000,182.88,79.83,43,68,73,64,60
158685,Defendi,32,71,1400000,190.5,83.01,36,51,81,44,49
158716,D. Edwards,32,66,475000,182.88,78.02,57,84,71,59,61
158777,P. Tschauner,32,75,3800000,195.58,92.99,46,23,75,37,36
158784,J. Carranza,37,69,70000,187.96,88,24,36,79,27,25
158790,L. Bustamante,32,73,3100000,170.18,67.13,71,71,56,80,81
158800,W. Janssen,31,73,2700000,185.42,74.84,42,73,74,64,64
158810,G. nler,34,75,2000000,182.88,79.83,42,65,73,59,60
158849,L. Szukaa,34,71,725000,195.58,91.17,31,56,93,31,31
158851,J. Beausejour,34,74,1600000,177.8,83.01,82,79,82,76,89
158856,C. Gentner,32,77,6500000,187.96,81.19,39,85,79,48,50
158867,A. Gerrard,32,65,300000,187.96,83.01,37,60,79,47,48
158902,D. Fox,32,70,1000000,182.88,78.02,46,69,72,66,64
158905,P. Schwegler,31,76,5000000,177.8,73.94,33,68,65,72,72
158937,R. Gartler,32,66,525000,182.88,78.02,53,59,74,59,65
158942,Leo Matos,32,76,4300000,182.88,81.19,83,83,74,75,76
158956,J. Barroso,33,73,1600000,175.26,71.21,65,77,80,69,63
158963,L. Biglia,32,82,12500000,177.8,63.05,65,75,65,78,76
158966,G. Machn,35,69,450000,172.72,68.04,68,69,68,60,64
158969,L. Pisculichi,34,73,2000000,175.26,73.94,62,52,59,79,74
158973,L. Corti,37,63,20000,180.34,77.11,17,16,50,22,25
159017,K. Hamalainen,31,70,1600000,187.96,73.94,76,66,69,64,72
159028,M. Silvestre,33,75,2700000,185.42,83.91,52,54,77,58,60
159034,S. Taylor,32,68,525000,187.96,91.17,40,61,76,55,31
159040,G. Munari,35,67,325000,190.5,83.91,30,68,89,38,72
159043,J. Pitroipa,32,68,700000,175.26,59.87,75,31,46,78,77
159065,E. Lavezzi,33,79,8000000,172.72,74.84,83,68,71,85,87
159074,D. Shiels,33,59,90000,180.34,66.22,69,65,33,82,77
159080,C. Bryson,31,71,2000000,170.18,59.87,65,82,59,90,77
159145,B. Gomis,32,81,14000000,182.88,77.11,70,68,83,58,59
159147,L. Perrin,32,80,8500000,180.34,79.83,63,73,78,72,63
159157,B. Leal,36,71,750000,172.72,63.96,45,62,55,77,71
159168,Thiago Xavier,34,64,140000,180.34,76.2,36,70,73,59,53
159171,Jurado,32,78,8000000,175.26,72.12,67,60,57,70,80
159175,A. Romao,34,74,1700000,180.34,73.94,60,76,76,70,67
159240,M. Krohn-Dehli,35,74,2400000,170.18,68.04,62,61,66,78,71
159261,F. Quagliarella,35,81,8000000,180.34,78.93,67,66,76,75,71
159265,C. Puggioni,37,72,210000,187.96,81.19,34,34,66,42,68
159278,A. Garofalo,33,68,550000,177.8,71.21,78,83,70,80,78
159366,M. Cortes,35,64,190000,165.1,63.05,63,33,53,55,52
159436,R. Zapata,39,69,70000,182.88,84.82,40,20,70,33,46
159499,M. Zambelli,32,68,500000,182.88,77.11,66,80,73,74,68
159520,N. Fernandez,39,71,160000,195.58,84.82,44,37,78,48,58
159566,Abraham Gonzalez,32,73,3000000,177.8,79.83,64,72,68,51,68
159578,C. Donaldson,34,67,400000,185.42,79.83,62,75,79,52,60
159581,Oriol Riera,31,71,2100000,182.88,78.02,60,69,71,69,64
159591,A. Perez,37,75,900000,180.34,74.84,49,66,74,60,64
159818,êlton,32,73,3100000,157.48,59.87,85,71,34,77,79
160292,B. Watson,32,69,600000,180.34,79.83,45,66,70,75,56
160293,T. Soares,31,62,260000,182.88,72.12,54,69,72,66,61
160295,E. Galekovic,37,64,30000,187.96,91.17,36,34,60,56,35
160309,A. Rivas,33,69,425000,180.34,73.03,65,77,68,65,62
